Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,"Micronesia, Fed. Sts.",FSM,..,..,17461400,18544400,19795600,20939700,22113600,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Moldova,MDA,..,52580000,1009870000,905410000,976490000,1073520000,1012080000,756970000,749630000,799070000,896070000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Mongolia,MNG,..,1101304.348,247928049.3,219668839.5,287364060.6,211319342.7,201371408.5,207242740.9,201718475,210574515.4,259405588.8,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Montenegro,MNE,..,..,205203926.6,259730017.3,267417247.5,282404449.9,263191019.8,214715241.6,208722401.9,229476355.2,268745640.3,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Morocco,MAR,2006347306,2160962378,6422541530,7256310892,6507905288,6881699960,7735661293,6903543638,6383473884,6823002118,6918197476,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Mozambique,MOZ,..,..,33415349.66,33167449.56,102417642.7,82142277.3,102630043.7,88012910.6,40492677.44,143064714.6,138205999.4,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Myanmar,MMR,5910627.679,75609487.95,..,..,..,1414463534,1345954410,1468148706,1750607668,1780269534,1925451801,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Namibia,NAM,6570503.272,4486790.43,29770127.68,33397223.23,33736353.32,31151920.88,35000402.64,21358446.48,43545371.42,20825969.28,23169669.34,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Nauru,NRU,..,..,153243.6328,831429.93,867965.8895,2600131.804,2936409.78,2902583.025,3541146.676,1951013.023,897541.1671,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Nepal,NPL,..,111498192,3331808782,4010460830,4632396812,5398516942,5677706722,6498221981,6367322451,6642707084,7885986359,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Netherlands,NLD,..,..,265148391.1,278395434.3,256959120.5,270912981.9,223274860.4,188701476.2,171591575.7,162750854.1,183127220.8,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,New Caledonia,NCL,..,..,4678438.258,5917181.655,5222548.536,4507295.827,3366906.547,3040683.201,13851581.46,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,New Zealand,NZL,..,215300354.6,370502945.3,455316355.6,461782564.2,459239108.4,..,..,..,464683904.8,452514256.4,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Nicaragua,NIC,..,320000000,822800000,911600000,1014200000,1077700000,1135800000,1193400000,1264100000,1390800000,1501200000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Niger,NER,13064487.8,4552117.98,86698954.58,92049415.51,88951197.31,86017320.01,134297111.4,99200184.05,103842920,183823229.4,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Nigeria,NGA,10008540.02,1391826072,19578110505,20436439408,20362467521,20607436948,20799005200,20408180000,19506649180,21801687628,24061649700,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,North Macedonia,MKD,..,80489592,259853618,271741696,254421332,253868826.9,270309401,231180365,213614722,219011073,235997082,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Norway,NOR,21989083.72,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Oman,OMN,39011703.51,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Pakistan,PAK,2006266940,1075000000,9667000000,12235000000,13978000000,14597000000,17207000000,19247000000,19734000000,19710000000,21080000000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Palau,PLW,..,..,1457461.37,1693273.556,2042256.649,2027934.249,1891252.449,1934436.209,1975053.221,1760899.76,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Panama,PAN,17700000,16400000,400000000,344500000,381100000,424000000,651900000,472700000,426086200,443749000,456753100,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Papua New Guinea,PNG,..,..,551613.7306,6621762.542,2255658.938,400978.3873,1218825.986,794679.5003,446851.8693,435902.2403,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Paraguay,PRY,..,151700000,409885000,540670000,634100000,623280000,506640000,553640400,656858400,704073600,682869965.8,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Peru,PER,87000000,717663840,2533910907,2696961723,2787954663,2707246390,2636539865,2725062654,2883886545,3051238954,3224754055,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Philippines,PHL,262000000,5161000000,16415334375,17200665005,18085510526,19678194480,21271047215,21990562185,23624329047,24883904301,25521168536,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Poland,POL,..,576000000,3697000000,3887000000,3492000000,3716000000,3669000000,3501000000,3337000000,3447000000,3461000000,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Portugal,PRT,4262909803,..,..,..,..,..,..,..,..,..,..,..
"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
