Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"International tourism, number of arrivals",ST.INT.ARVL,Maldives,MDV,..,467000,792000,931000,958000,1125000,1205000,1234000,1286000,1390000,1484000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mali,MLI,..,86000,..,..,32000,57000,53000,15000,41500,11000,14000,..
"International tourism, number of arrivals",ST.INT.ARVL,Malta,MLT,..,1216000,1339000,1415000,1443000,1582000,1690000,1783000,1966000,2274000,2599000,..
"International tourism, number of arrivals",ST.INT.ARVL,Marshall Islands,MHL,..,5200,4600,4600,4600,..,4900,6300,5400,6000,6800,..
"International tourism, number of arrivals",ST.INT.ARVL,Mauritania,MRT,..,30000,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Mauritius,MUS,..,656000,935000,965000,965000,993000,1038000,1151000,1275000,1342000,1399000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mexico,MEX,..,20641000,23290000,23403000,23403000,24151000,29346000,32093000,35079000,39291000,41313000,..
"International tourism, number of arrivals",ST.INT.ARVL,"Micronesia, Fed. Sts.",FSM,..,20500,44700,35400,38300,42100,35400,31200,29600,..,19200,..
"International tourism, number of arrivals",ST.INT.ARVL,Moldova,MDA,..,..,64000,75000,89000,95600,93900,94400,121000,145000,160000,..
"International tourism, number of arrivals",ST.INT.ARVL,Monaco,MCO,..,300000,279000,295000,292000,328000,329000,331000,336000,355000,347000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mongolia,MNG,..,154000,456000,460000,476000,418000,393000,386000,404000,469000,529000,..
"International tourism, number of arrivals",ST.INT.ARVL,Montenegro,MNE,..,..,1088000,1201000,1264000,1324000,1350000,1560000,1662000,1877000,2077000,..
"International tourism, number of arrivals",ST.INT.ARVL,Morocco,MAR,..,4278000,9288000,9342000,9375000,10046000,10283000,10177000,10332000,11349000,12289000,..
"International tourism, number of arrivals",ST.INT.ARVL,Mozambique,MOZ,..,..,1718000,1902000,2113000,1886000,1661000,1552000,1639000,1447000,2743000,..
"International tourism, number of arrivals",ST.INT.ARVL,Myanmar,MMR,..,416000,792000,816000,1059000,2044000,3081000,4681000,2907000,3443000,3551000,..
"International tourism, number of arrivals",ST.INT.ARVL,Namibia,NAM,..,656000,984000,1027000,1079000,1176000,1320000,1388000,1469000,1499000,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Nepal,NPL,..,464000,603000,736000,803000,798000,790000,539000,753000,940000,1173000,..
"International tourism, number of arrivals",ST.INT.ARVL,Netherlands,NLD,..,10003000,10883000,11300000,11680000,12783000,13925000,15007000,15828000,17924000,18780000,..
"International tourism, number of arrivals",ST.INT.ARVL,New Caledonia,NCL,..,110000,99000,112000,112000,108000,107000,114000,116000,121000,120000,..
"International tourism, number of arrivals",ST.INT.ARVL,New Zealand,NZL,..,1780000,2435000,2511000,2473000,2629000,2772000,3039000,3370000,3555000,3686000,..
"International tourism, number of arrivals",ST.INT.ARVL,Nicaragua,NIC,..,486000,1011000,1060000,1180000,1229000,1330000,1386000,1504000,1787000,1256000,..
"International tourism, number of arrivals",ST.INT.ARVL,Niger,NER,..,50000,74000,82000,94000,123000,135000,135000,152000,164000,157000,..
"International tourism, number of arrivals",ST.INT.ARVL,Nigeria,NGA,..,1492000,6113000,3765000,4673000,4038000,4803000,6017000,5265000,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,North Macedonia,MKD,..,224000,262000,327000,351000,400000,425000,486000,510000,631000,707000,..
"International tourism, number of arrivals",ST.INT.ARVL,Northern Mariana Islands,MNP,..,517000,375000,336000,399000,436000,455000,475100,526000,656000,517000,..
"International tourism, number of arrivals",ST.INT.ARVL,Norway,NOR,..,3104000,4767000,4963000,4538000,4778000,4855000,5361000,5960000,6252000,5688000,..
"International tourism, number of arrivals",ST.INT.ARVL,Oman,OMN,..,..,1441000,1018000,1241000,1392000,1611000,1909000,2335000,2316000,2301000,..
"International tourism, number of arrivals",ST.INT.ARVL,Pakistan,PAK,..,557000,907000,1161000,966000,..,..,..,..,..,..,..
"International tourism, number of arrivals",ST.INT.ARVL,Palau,PLW,..,58000,85000,111000,120000,108000,140000,162000,138000,123000,106000,..
"International tourism, number of arrivals",ST.INT.ARVL,Panama,PAN,..,484000,1324000,1473000,1606000,1658000,1745000,2110000,1921000,1843000,1785000,..
"International tourism, number of arrivals",ST.INT.ARVL,Papua New Guinea,PNG,..,58000,140000,158000,168000,174000,182000,183000,179000,139000,140000,..
"International tourism, number of arrivals",ST.INT.ARVL,Paraguay,PRY,..,289000,465000,524000,579000,610000,649000,1215000,1308000,1584000,1181000,..
"International tourism, number of arrivals",ST.INT.ARVL,Peru,PER,..,800000,2299000,2598000,2846000,3164000,3215000,3456000,3744000,4032000,4419000,..
"International tourism, number of arrivals",ST.INT.ARVL,Philippines,PHL,..,1992000,3520000,3917000,4273000,4681000,4833000,5361000,5967000,6621000,7168000,..
"International tourism, number of arrivals",ST.INT.ARVL,Poland,POL,..,17400000,12470000,13350000,14840000,15800000,16000000,16728000,17471000,18258000,19622000,..
"International tourism, number of arrivals",ST.INT.ARVL,Portugal,PRT,..,5599000,6756000,7264000,7503000,9177000,10497000,11723000,13359000,15432000,16186000,..
"International tourism, number of arrivals",ST.INT.ARVL,Puerto Rico,PRI,..,3341000,3186000,3048000,3069000,3172000,3246000,3542000,3736000,3513000,3068000,..
"International tourism, number of arrivals",ST.INT.ARVL,Qatar,QAT,..,..,1699500,2056700,2323500,2611900,2839200,2941100,2938200,2256500,1819300,..
"International tourism, number of arrivals",ST.INT.ARVL,Romania,ROU,..,5264000,7498000,7611000,7937000,8019000,8442000,9331000,10223000,10926000,11720000,..
