Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Lao PDR,LAO,185500000,535280000,2060426109,2422863806,3046472472,3050915816,4975881675,5675329168,5372368488,5667315552,6164040327,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Latvia,LVA,..,2204241911,10856777875,15050496341,15771442681,16515364624,17045344640,14112594159,13750274863,15741696555,17634703013,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Lebanon,LBN,..,..,17187759343,18856749194,20539840757,20404520300,20036058200,17196968038,17709206185,18214323184,18539668938,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Lesotho,LSO,766852522.9,794974348.2,1968700620,2155352488,2254109719,1891838393,1822624959,1730306615,1612431424,1825947893,1930484194,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Liberia,LBR,..,..,515432538.8,968750096.5,1322169466,1188144395,1816720663,1551395891,1201171781,997889262.6,1041143569,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Libya,LBY,7574762650,4129000000,24559000000,11200000000,25590000000,34049500000,30418700000,16428500000,8667000000,..,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Lithuania,LTU,..,4501547500,21428253947,29096059318,28927922748,30711683373,28670334632,24163602363,26212569164,31313067567,35496908851,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Luxembourg,LUX,..,11055163352,21766511669,26610019367,27063693616,27779937321,27248067481,22267601113,22042832172,23771577411,25461979218,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,"Macao SAR, China",MAC,..,..,6650889399,8818719477,10416867697,12038632637,13618182453,13574136169,11671463929,12253345595,12865701899,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Madagascar,MDG,566443722.6,632674122.8,2195394617,2469788168,2630047182,2767097423,2740906880,2375412180,2426542336,3254302745,3493261050,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Malawi,MWI,280297973.1,461970787.1,2402594553,2632467079,2327110882,2712561626,2745383816,2220042371,2156187376,2486520045,2618334074,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Malaysia,MYS,26280327187,77519236842,1.48932E+11,1.69226E+11,1.72152E+11,1.71708E+11,1.72878E+11,1.46687E+11,1.40986E+11,1.5927E+11,1.76762E+11,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Maldives,MDV,121200000,341961956.6,1241838405,1716831031,1575799540,1702990425,1960851019,1894491132,2094867586,2226468854,2764166647,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mali,MLI,455438989.9,591120821.2,2717206616,2722619747,2889457497,3121855585,3287661367,3192314350,3402915745,3599849147,..,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Malta,MLT,1763686711,3212074669,5002472766,5635445980,5527484270,5284007512,4964363813,5174959496,5036561534,5098262870,5477348474,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Marshall Islands,MHL,..,..,110315127.8,118673520,125308697.4,135843040.2,121125826.1,99050414.34,103762414.3,127473261.9,118971696.6,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mauritania,MRT,382910096.9,..,..,..,3128825830,3044334096,2650402611,1948002121,1900061699,2093931424,2601454256,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mauritius,MUS,1494806057,1944356996,4156740347,4917361939,5104770500,5139046466,5353894555,4524114794,4407446280,4990109379,5387024968,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,Mexico,MEX,31271000000,1.74761E+11,3.01803E+11,3.51209E+11,3.71151E+11,3.81638E+11,4.00447E+11,3.95575E+11,3.87375E+11,4.2079E+11,4.6485E+11,..
"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,"Micronesia, Fed. Sts.",FSM,..,..,160024700,174423500,183211100,178936800,154445400,..,..,..,..,..
